CAMMENU_0EV,0EV
CLOCKMENU_DEC,DEC
CLOCKMENU_DMY,日-月-年
CLOCKMENU_FEB,FEB
CLOCKMENU_JAN,JAN
CLOCKMENU_JUL,JUL
CLOCKMENU_JUN,JUN
CLOCKMENU_MAR,MAR
CLOCKMENU_MAY,MAY
CLOCKMENU_MDY,月-日-年
CLOCKMENU_NOV,NOV
CLOCKMENU_OCT,OCT
CLOCKMENU_SEP,SEP
CLOCKMENU_UNKNOWN,---
CLOCKMENU_YMD,年-月-日
COM_AUTO,自动
COM_BACK,返回
COM_CANCEL,取消
COM_CLEAR,删除
COM_CLEARALL,全清除
COM_CONTINUE,继续
COM_CREATED,建立
COM_ENTRY,添加
COM_EXIT,退出
COM_FAST,快
COM_HIGH,高
COM_INTERNALMEMORY,内部存储器
COM_LOW,低
COM_MED,中
COM_MIN,分
COM_MOVIEREC,录影
COM_MOVIESTBY,待机
COM_MS,Memory Stick
COM_MS_AND_INTERNALMEMORY,Memory Stick ＋ 内部存储器
COM_NOOFFILES,文件数
COM_NORMAL,标准
COM_OFF,关
COM_OK,确定
COM_ON,开
COM_PREVIEW,预览
COM_REMAIN,剩余拍摄张数
COM_SAVE,保存
COM_SLOW,慢
COM_STANDARD,标准
COM_STANDARD2,标准
COM_START,开始
COM_USBMODE,USB模式
COM_VOLUME,音量
COU_640FINE,不能使用640(精细)
COU_640FINE_2,
COU_AUDIOPLUGIN,要输出音频时，请连接音频插头
COU_AUDIOPLUGIN_2,
COU_BATTERY_HEATED,相机过热
COU_BATTERY_HEATED_2,请等待其冷却
COU_BATTERY_INFOLITHIUM,仅用于"InfoLITHIUM"电池
COU_BATTERY_INFOLITHIUM_2,
COU_BATTERY_INVALID,只能使用兼容电池
COU_BATTERY_INVALID_2,
COU_BGM_ERROR,音乐出错
COU_BGM_ERROR_2,
COU_BGM_FORMATERROR,格式化音乐错误
COU_BGM_FORMATERROR_2,
COU_BURST_INVALID,连拍功能无效
COU_BURST_INVALID_2,
COU_CANNOTACCESS_MS,无法访问Memory Stick
COU_CANNOTACCESS_MS_2,禁止访问
COU_CANNOTCREATE_FOLDERS,无法建立更多文件夹
COU_CANNOTCREATE_FOLDERS_2,
COU_DATA_ERROR,影像管理文件出错
COU_DATA_ERROR_2,
COU_ERROR10,出错10
COU_ERROR20,出错20
COU_ERROR30,出错30
COU_ERROR40,出错40
COU_ERROR50,出错50
COU_EXCEEDED_LIMIT,无法选择更多影像
COU_EXCEEDED_LIMIT_2,
COU_FILEERROR,文件出错
COU_FILEERROR_2,
COU_FILEPROTECT,文件保护
COU_FILEPROTECT_2,
COU_FLASHSETTING_INVALID,无法改变闪光设定
COU_FLASHSETTING_INVALID_2,
COU_FOLDER_ERROR,文件夹出错
COU_FOLDER_ERROR_2,
COU_FORMATERROR_INTERNALMEMORY,内部存储器格式化出错
COU_FORMATERROR_INTERNALMEMORY_2,
COU_FORMATERROR_MS,Memory Stick格式化出错
COU_FORMATERROR_MS_2,
COU_IMAGESIZEOVER,影像尺寸过大
COU_IMAGESIZEOVER_2,
COU_INKERROR,墨水出错
COU_INKERROR_2,
COU_INVALID_FILE,无效文件
COU_INVALID_FILE_2,
COU_INVALID_FOLDER,无法在文件夹视窗下
COU_INVALID_FOLDER_2,执行此操作
COU_INVALID_MS,无法将影像管理文件
COU_INVALID_MS_2,保存到此Memory Stick
COU_INVALID_OPERATION,无效操作
COU_INVALID_OPERATION_HDOUT,HD(1080i)输出期间
COU_INVALID_OPERATION_HDOUT_2,无法执行操作
COU_INVALID_OPERATION_MOVIEFILE,无法对动态影像文件
COU_INVALID_OPERATION_MOVIEFILE_2,执行操作
COU_INVALID_OPERATION_NGFILE,无法对不支持的文件
COU_INVALID_OPERATION_NGFILE_2,执行操作
COU_INVALID_OPERATION_PICTBRIDGE,使用PictBridge连接时
COU_INVALID_OPERATION_PICTBRIDGE_2,无法执行操作
COU_INVALID_OPERATION_REMOTE,无法使用遥控器
COU_INVALID_OPERATION_REMOTE_2,执行操作
COU_INVALID_OPERATION_TVOUT,电视输出期间
COU_INVALID_OPERATION_TVOUT_2,无法执行操作
COU_LENSCAPOFF,取下镜头盖，
COU_LENSCAPOFF_2,关闭电源后重新打开
COU_LENSCOVER_OPEN,打开镜头盖进行拍摄
COU_LENSCOVER_OPEN_2,
COU_LOWINK,墨水量很低
COU_LOWINK_2,
COU_MACRO_INVALID,微距模式无效
COU_MACRO_INVALID_2,
COU_MEDIAERROR_INTERNALMEMORY,内部存储器出错
COU_MEDIAERROR_INTERNALMEMORY_2,
COU_METERING_INVALID,测光模式操作无效
COU_METERING_INVALID_2,
COU_MSR_NOTUSEFUNCTION,本Memory Stick不支持该功能
COU_MSR_NOTUSEFUNCTION_2,
COU_MS_ERROR,重新插入 Memory Stick
COU_MS_ERROR_2,
COU_MS_LOCKED,Memory Stick锁定
COU_MS_LOCKED_2,
COU_MS_TYPEERROR,Memory Stick类型出错
COU_MS_TYPEERROR_2,
COU_NOBATTERY,电池电力不足
COU_NOIMAGE,没有影像
COU_NOIMAGE_2,
COU_NOIMAGE_PLAY,有些影像没有被传输
COU_NOIMAGE_PLAY_2,无法识别的格式。
COU_NOINK,没有墨水
COU_NOINK_2,
COU_NOMS,无Memory Stick
COU_NOMS_2,
COU_NOPAPER,没有纸张
COU_NOPAPER_2,
COU_NOSOFTWAREFILE,无软件文件
COU_NOSOFTWAREFILE_2,
COU_NOSPACE_INTERNALMEMORY,内部存储器中没有记忆空间
COU_NOSPACE_INTERNALMEMORY_2,
COU_NOSPACE_MS,Memory Stick中没有记忆空间
COU_NOSPACE_MS_2,
COU_NOT_SELECTED_FAV,没有选择收藏夹
COU_NOT_SELECTED_FAV_2,
COU_NOT_SELECTED_IMAGES,没有选择影像
COU_NOT_SELECTED_IMAGES_2,
COU_NOT_SELECTED_SHARE,没有选择共享标记
COU_NOT_SELECTED_SHARE_2,
COU_PAPERERROR,纸张出错
COU_PAPERERROR_2,
COU_PASSLOCK_CODE_MISS,重设代码不正确
COU_PASSLOCK_CODE_MISS_2,
COU_PASSLOCK_PASS_MISS,密码不正确
COU_PASSLOCK_PASS_MISS_2,
COU_POWEROFFON,关闭电源并重新开启
COU_POWEROFFON_2,
COU_PRINTERBUSY,打印机忙碌
COU_PRINTERBUSY_2,
COU_PRINTERERROR,打印机出错
COU_PRINTERERROR_2,
COU_READONLYMEMORY,只读型存储器
COU_READONLYMEMORY_2,
COU_READONLY_FOLDER,只读型文件夹
COU_READONLY_FOLDER_2,
COU_REDEYE_DETECTED,未检测到红眼
COU_REDEYE_DETECTED_2,
COU_SCRNTOUCH_INVALID,此区域的触摸屏幕无效
COU_SCRNTOUCH_INVALID_2,
COU_SELFTIMER_INVALID,自拍定时无效
COU_SELFTIMER_INVALID_2,
COU_SMILESHUTTER_AUTOONLY,笑脸快门只在拍摄模式
COU_SMILESHUTTER_AUTOONLY_2,设为“自动”时有效
COU_SYSTEMERROR,系统出错
COU_SYSTEMERROR_2,
COU_TARGET_DETECTED,无法检测到需要润色的人脸
COU_TARGET_DETECTED_2,
COU_TARGET_NOIMAGE,没有静止影像
COU_TARGET_NOIMAGE_2,
COU_ZOOM_INVALID,变焦无效
COU_ZOOM_INVALID_2,
DUMMY,
GUIDE_BUTTON,点击想要使用的按钮
GUIDE_CENTER,点击中心定点位置
GUIDE_CHANGEFOCUS,通过点击改变对焦位置
GUIDE_CHOOSEFOCUS,通过点击选择对焦位置
GUIDE_DEMO_BACKLIGHT,检测到背光
GUIDE_DEMO_BACKLIGHTPORTRAIT,检测到背光和人物
GUIDE_DEMO_LANDSCAPE,检测到风景
GUIDE_DEMO_MACRO,检测到极近的被摄体
GUIDE_DEMO_PORTRAIT,检测到人物
GUIDE_DEMO_TRIPOD,检测到夜景和三脚架
GUIDE_DEMO_TWILIGHT,检测到夜景
GUIDE_DEMO_TWILIGHTPORTRAIT,检测到夜景和人物
GUIDE_EFFECTLEVEL,选择效果强度
GUIDE_EXIT_TOUCH,当触摸液晶显示屏时退出
GUIDE_LIGHTBEAM_LEVEL,选择光束强度
GUIDE_RANGE,选择效果范围
GUIDE_RESIZE,完成调整尺寸
GUIDE_RETOUCH_COMPLETE,完成加工
GUIDE_RETRO_LIGHT,选择亮度范围
GUIDE_ROTATEIMG,点击要旋转的影像
GUIDE_SAVESIZE,选择保存尺寸
GUIDE_SELECTFACE,通过点击选择人脸
GUIDE_SELECTFAV,选择收藏夹
GUIDE_SMILEDEMO_START,选择笑脸图标以开始
GUIDE_SMILESHUTTER_EXIT,选择笑脸图标以退出
GUIDE_STARTIMG,点击开始幻灯片播放的影像
GUIDE_TOUCHFAV,点击收藏夹
GUIDE_TOUCHIMG,点击影像
GUIDE_ZOOMIN_TOUCH,点击要放大的点
GUIDE_ZOOMIN_TOUCHED,放大点击位置
HOME,HOME
HOME_CAM,拍摄
HOME_CAM_GUIDE2,拍摄照片或动态影像
HOME_CAM_GUIDE2_2,
HOME_COMMUNICATION,通信
HOME_ETC_BGMTOOL,音乐工具
HOME_ETC_BGMTOOL_GUIDE2,管理幻灯片播放用音乐
HOME_ETC_BGMTOOL_GUIDE2_2,
HOME_ETC_PRINT_GUIDE2,打印影像
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,管理存储器
HOME_MEMORY_GUIDE2,管理记录媒体
HOME_MEMORY_GUIDE2_2,
HOME_MEMORY_INTERNALMEMORYTOOL,内部存储器工具
HOME_MEMORY_MEMORYSTICKTOOL,Memory Stick工具
HOME_MEMORY_MEMORYTOOL,存储器工具
HOME_NETWORK,网络
HOME_NETWORK_GUIDE,连接至网络
HOME_NETWORK_GUIDE_2,
HOME_PLAY,观看影像
HOME_PLAY1,观看影像 1
HOME_PLAY2,观看影像 2
HOME_PLAY_INDEX_GUIDE2,显示多个影像
HOME_PLAY_INDEX_GUIDE2_2,
HOME_PLAY_NORMAL_GUIDE2,观看单幅影像
HOME_PLAY_NORMAL_GUIDE2_2,
