CAMMENU_0EV,0EV
CAMMODE_LANDSCAPE,Peyzaj
CAMMODE_LANDSCAPE_GUIDE,Uzak odakla
CAMMODE_LANDSCAPE_GUIDE_2,peyzaj manzaraları çek
CAMMODE_MOVIE,Film modu
CAMMODE_MOVIE_GUIDE,Sesli film kaydet
CAMMODE_MOVIE_GUIDE_2,
CAMMODE_PAUTO,Program Otomatik
CAMMODE_PAUTO_GUIDE,Değiştirilebilir ayarlarla
CAMMODE_PAUTO_GUIDE_2,otomatik pozlandırma
CAMMODE_SNOW,Kar
CAMMODE_SNOW_GUIDE,Parlak beyaz manzara çek
CAMMODE_SNOW_GUIDE_2,
CAMMODE_SOFTSNAP,Soft Snap
CAMMODE_SOFTSNAP_GUIDE,Özneyi belirsiz
CAMMODE_SOFTSNAP_GUIDE_2,arka planla çek
CAMMODE_TWILIGHT,Alacakaranlık
CAMMODE_TWILIGHTPORTRAIT,Alacakaranlık Portre
CAMMODE_TWILIGHTPORTRAIT_GUIDE,Az ışıkta flaşla portre çek
CAMMODE_TWILIGHTPORTRAIT_GUIDE_2,
CAMMODE_TWILIGHTTRIPOD_GUIDE,Üçayak kullanarak
CAMMODE_TWILIGHTTRIPOD_GUIDE_2,az ışıklı sahne çek
CAMMODE_WATER,Sualtı
CAMMODE_WATER_GUIDE,Kılıfla doğal renkli sualtı
CAMMODE_WATER_GUIDE_2,çekimi yap
CLOCKMENU_APR,NİS
CLOCKMENU_AUG,AĞU
CLOCKMENU_DEC,ARA
CLOCKMENU_DMY,G-A-Y
CLOCKMENU_FEB,ŞUB
CLOCKMENU_JAN,OCA
CLOCKMENU_JUL,TEM
CLOCKMENU_JUN,HAZ
CLOCKMENU_MAR,MAR
CLOCKMENU_MAY,MAY
CLOCKMENU_MDY,A-G-Y
CLOCKMENU_NOV,KAS
CLOCKMENU_OCT,EKİ
CLOCKMENU_SEP,EYL
CLOCKMENU_UNKNOWN,---
CLOCKMENU_YMD,Y-A-G
COM_AUTO,Otomatik
COM_BACK,Geri
COM_CANCEL,İptal
COM_CLEAR,Kaldır
COM_CLEARALL,Tümünü sil
COM_CONTINUE,Devam et
COM_CREATED,Oluşturuldu
COM_ENTRY,Ekle
COM_EXIT,Çıkış
COM_FAST,Hızlı
COM_HIGH,Yüksek
COM_INTERNALMEMORY,Dahili Bellek
COM_LOW,Düşük
COM_MED,Orta
COM_MIN,Dak
COM_MOVIEREC,KYT
COM_MOVIESTBY,Hazır
COM_MS,Memory Stick
COM_MS_AND_INTERNALMEMORY,Memory Stick ＋ Dahili Bellek
COM_NOOFFILES,Dosya Sayısı
COM_NORMAL,Normal
COM_OFF,Kapalı
COM_OK,Tamam
COM_ON,Açık
COM_PREVIEW,Önizleme
COM_REMAIN,Kalan çekim sayısı
COM_SAVE,Sakla
COM_SLOW,Yavaş
COM_STANDARD,Standart
COM_STANDARD2,Standart
COM_START,Başla
COM_USBMODE,USB modu
COM_VOLUME,SES
COU_640FINE,640(Fine) kullanılamaz
COU_640FINE_2,
COU_AUDIOPLUGIN,Ses çıkışı için,
COU_AUDIOPLUGIN_2,ses kablosu bağla
COU_BATTERY_HEATED,Fotoğraf makinesi çok ısındı
COU_BATTERY_HEATED_2,Soğumasını bekleyin
COU_BATTERY_INFOLITHIUM,Sadece "InfoLITHIUM" pille
COU_BATTERY_INFOLITHIUM_2,kullanmak için
COU_BATTERY_INVALID,Sadece uyumlu pille kullanmak için
COU_BATTERY_INVALID_2,
COU_BGM_ERROR,Müzik Hatası
COU_BGM_ERROR_2,
COU_BGM_FORMATERROR,Müzik biçimleme Hatası
COU_BGM_FORMATERROR_2,
COU_BURST_INVALID,Seri Çekim geçersiz
COU_BURST_INVALID_2,
COU_CANNOTACCESS_MS,Memory Stick erişilemez
COU_CANNOTACCESS_MS_2,Erişim reddedildi
COU_CANNOTCREATE_FOLDERS,Başka klasör oluşturulamaz
COU_CANNOTCREATE_FOLDERS_2,
COU_DATA_ERROR,Görüntü veritabanı
COU_DATA_ERROR_2,yönetim dosyası bozuk
COU_ERROR10,Hata10
COU_ERROR20,Hata20
COU_ERROR30,Hata30
COU_ERROR40,Hata40
COU_ERROR50,Hata50
COU_EXCEEDED_LIMIT,Maks. sayıda grntü seçilmiş
COU_EXCEEDED_LIMIT_2,
COU_FILEERROR,Dosya hatası
COU_FILEERROR_2,
COU_FILEPROTECT,Dosya korumalı
COU_FILEPROTECT_2,
COU_FLASHSETTING_INVALID,Flaş ayarları değiştirilemez
COU_FLASHSETTING_INVALID_2,
COU_FOLDER_ERROR,Klasör hatası
COU_FOLDER_ERROR_2,
COU_FORMATERROR_INTERNALMEMORY,Dahili bellek biçimleme hatası
COU_FORMATERROR_INTERNALMEMORY_2,
COU_FORMATERROR_MS,Memory Stick biçimleme hatası
COU_FORMATERROR_MS_2,
COU_IMAGESIZEOVER,Grntü boyu fazla
COU_IMAGESIZEOVER_2,
COU_INKERROR,Mürekkep hatası
COU_INKERROR_2,
COU_INVALID_FILE,Geçersiz dosya
COU_INVALID_FILE_2,
COU_INVALID_FOLDER,Klasör görünümüyle
COU_INVALID_FOLDER_2,işlev kullanılamıyor
COU_INVALID_MS,Görüntü veritabanı yönetim dosyası
COU_INVALID_MS_2,bu Memory Stick'e kaydedilemez
COU_INVALID_OPERATION,Geçersiz işlem
COU_INVALID_OPERATION_HDOUT,HD(1080i) çıkışı sırasında
COU_INVALID_OPERATION_HDOUT_2,işlem yapılamaz
COU_INVALID_OPERATION_MOVIEFILE,Film dosyaları için
COU_INVALID_OPERATION_MOVIEFILE_2,işlem yapılamaz
COU_INVALID_OPERATION_NGFILE,Desteklenmeyen dosyalarda
COU_INVALID_OPERATION_NGFILE_2,işlem yapılamaz
COU_INVALID_OPERATION_PICTBRIDGE,PictBridge bağlantısı kullanılırken
COU_INVALID_OPERATION_PICTBRIDGE_2,işlem yapılamaz
COU_INVALID_OPERATION_REMOTE,Uzaktan kumandayla
COU_INVALID_OPERATION_REMOTE_2,işlem yapılamaz
COU_INVALID_OPERATION_TVOUT,TV çıkışı sırasında
COU_INVALID_OPERATION_TVOUT_2,işlem yapılamaz
COU_LENSCAPOFF,Mercek kapağını çıkarın
COU_LENSCAPOFF_2,ve gücü kapatıp tekrar açın
COU_LENSCOVER_OPEN,Çekim için mercek kapağını açın
COU_LENSCOVER_OPEN_2,
COU_LOWINK,Mürekkep Az
COU_LOWINK_2,
COU_MACRO_INVALID,Makro geçersiz
COU_MACRO_INVALID_2,
COU_MEDIAERROR_INTERNALMEMORY,Dahili bellek hatası
COU_MEDIAERROR_INTERNALMEMORY_2,
COU_METERING_INVALID,Metraj modu işlemleri
COU_METERING_INVALID_2,yapılamaz
COU_MSR_NOTUSEFUNCTION,Bu Memory Stick'le
COU_MSR_NOTUSEFUNCTION_2,Pil gücü az
COU_MS_ERROR,Memory Stick'i tekrar tak
COU_MS_ERROR_2,
COU_MS_LOCKED,Memory Stick kilitli
COU_MS_LOCKED_2,
COU_MS_TYPEERROR,Memory Stick tip hatası
COU_MS_TYPEERROR_2,
COU_NOBATTERY,Pil gücü az
COU_NOIMAGE,Görüntü Yok
COU_NOIMAGE_2,
COU_NOIMAGE_PLAY,Bazı görüntüler aktarılmadı
COU_NOIMAGE_PLAY_2,Tanınmayan biçim.
COU_NOINK,Mürekkep Yok
COU_NOINK_2,
COU_NOMS,Memory Stick yok
COU_NOMS_2,
COU_NOPAPER,Kağıt yok
COU_NOPAPER_2,
COU_NOSOFTWAREFILE,Yazılım dosyası yok
COU_NOSOFTWAREFILE_2,
COU_NOSPACE_INTERNALMEMORY,Dahili bellek dolu
COU_NOSPACE_INTERNALMEMORY_2,
COU_NOSPACE_MS,Memory Stick dolu
COU_NOSPACE_MS_2,
COU_NOT_SELECTED_FAV,Seçilmiş Favori yok
COU_NOT_SELECTED_FAV_2,
COU_NOT_SELECTED_IMAGES,Seçilmiş Grntü yok
COU_NOT_SELECTED_IMAGES_2,
COU_NOT_SELECTED_SHARE,Seçilmiş Paylaşım İşareti yok
COU_NOT_SELECTED_SHARE_2,
COU_PAPERERROR,Kağıt hatası
COU_PAPERERROR_2,
COU_PASSLOCK_CODE_MISS,Yanlış Sıfırlama kodu
COU_PASSLOCK_CODE_MISS_2,
COU_PASSLOCK_PASS_MISS,Yanlış parola
COU_PASSLOCK_PASS_MISS_2,
COU_POWEROFFON,Gücü kapat ve tekrar aç
COU_POWEROFFON_2,
COU_PRINTERBUSY,Yazıcı meşgul
COU_PRINTERBUSY_2,
COU_PRINTERERROR,Yazıcı hatası
COU_PRINTERERROR_2,
COU_READONLYMEMORY,Salt okunur bellek
COU_READONLYMEMORY_2,
COU_READONLY_FOLDER,Salt okunur klasör
COU_READONLY_FOLDER_2,
COU_REDEYE_DETECTED,Kırmızı göz algılanmadı
COU_REDEYE_DETECTED_2,
COU_SCRNTOUCH_INVALID,Dokunmatik ekran bu alanda
COU_SCRNTOUCH_INVALID_2,etkisizdir
COU_SELFTIMER_INVALID,Zamanlayıcı geçersiz
COU_SELFTIMER_INVALID_2,
COU_SMILESHUTTER_AUTOONLY,Gülüms. Deklanş. ancak Kayıt modu
COU_SMILESHUTTER_AUTOONLY_2,"Otomatik" ayarındaysa kullanılabilir
COU_SYSTEMERROR,Sistem hatası
COU_SYSTEMERROR_2,
COU_TARGET_DETECTED,Rötuş için yüz algılanamıyor
COU_TARGET_DETECTED_2,
COU_TARGET_NOIMAGE,Hareketsiz görüntü yok
COU_TARGET_NOIMAGE_2,
COU_ZOOM_INVALID,Zum Kapalı
COU_ZOOM_INVALID_2,
DUMMY,
GUIDE_BUTTON,Kullanılacak düğmeye dokunun
GUIDE_CENTER,Ortalama noktasına dokunun
GUIDE_CHANGEFOCUS,Odak yerine dokunarak değiştirin
GUIDE_CHOOSEFOCUS,Odak yerini dokunarak seçin
GUIDE_DEMO_BACKLIGHT,Arka ışık algılandı
GUIDE_DEMO_BACKLIGHTPORTRAIT,Arka ışık ve insanlar algılandı
