CAMMENU_0EV,0EV
CAMMODE_HIGHSPEEDSHUTTER_GUIDE,Menangkap gambar subjek
CAMMODE_HIGHSPEEDSHUTTER_GUIDE_2,yang bergerak pantas
CAMMODE_LANDSCAPE,Landskap
CAMMODE_LANDSCAPE_GUIDE,Ambil landskap
CAMMODE_LANDSCAPE_GUIDE_2,dengan fokus jarak jauh
CAMMODE_MOVIE,Mod Wayang
CAMMODE_MOVIE_GUIDE,Rakam wayang dengan bunyi
CAMMODE_MOVIE_GUIDE_2,
CAMMODE_PAUTO,Auto program
CAMMODE_PAUTO_GUIDE,Pendedahan Auto dengan
CAMMODE_PAUTO_GUIDE_2,seting boleh dilaras
CAMMODE_SNOW,Salji
CAMMODE_SNOW_GUIDE,Ambil gambar adegan pucat
CAMMODE_SNOW_GUIDE_2,dengan terang
CAMMODE_SOFTSNAP,Ambil Gambar Lembut
CAMMODE_SOFTSNAP_GUIDE,Ambl gambar subjek dengan
CAMMODE_SOFTSNAP_GUIDE_2,latar belakang lembut
CAMMODE_TWILIGHT,Samar-samar
CAMMODE_TWILIGHTPORTRAIT,Potret Samar-samar
CAMMODE_TWILIGHTPORTRAIT_GUIDE,Ambil gambar dalam
CAMMODE_TWILIGHTPORTRAIT_GUIDE_2,kurang cahaya dgn denyar
CAMMODE_TWILIGHTTRIPOD_GUIDE,Ambil gambarAdeganCahaya
CAMMODE_TWILIGHTTRIPOD_GUIDE_2,malap menggunakan tripod
CAMMODE_WATER,Dalam air
CAMMODE_WATER_GUIDE,Ambil gamb dlm air dgn
CAMMODE_WATER_GUIDE_2,warna s'jadi dgn Pnemptan
CLOCKMENU_APR,APR
CLOCKMENU_AUG,OGO
CLOCKMENU_DEC,DIS
CLOCKMENU_DMY,H-B-T
CLOCKMENU_FEB,FEB
CLOCKMENU_JAN,JAN
CLOCKMENU_JUL,JUL
CLOCKMENU_JUN,JUN
CLOCKMENU_MAR,MAC
CLOCKMENU_MAY,MEI
CLOCKMENU_MDY,B-H-T
CLOCKMENU_NOV,NOV
CLOCKMENU_OCT,OKT
CLOCKMENU_SEP,SEP
CLOCKMENU_UNKNOWN,---
CLOCKMENU_YMD,T-B-H
COM_AUTO,Auto
COM_BACK,Kembali
COM_CANCEL,Batal
COM_CLEAR,Keluarkan
COM_CLEARALL,Kosong smua
COM_CONTINUE,Teruskan
COM_CREATED,Dibuat
COM_ENTRY,Tambah
COM_EXIT,Keluar
COM_FAST,Pantas
COM_HIGH,Tinggi
COM_INTERNALMEMORY,Memori Dalaman
COM_LOW,Rendah
COM_MED,Sederhana
COM_MIN,Min
COM_MOVIEREC,RAKAM
COM_MOVIESTBY,Tnggusdia
COM_MS,Memory Stick
COM_MS_AND_INTERNALMEMORY,Memory Stick ＋ Memori Dalaman
COM_NOOFFILES,Bilangan Fail
COM_NORMAL,Biasa
COM_OFF,Padam
COM_OK,OK
COM_ON,Hidupkan
COM_PREVIEW,Pratonton
COM_REMAIN,BakiAmbilGmbar
COM_SAVE,Simpan
COM_SLOW,Lambat
COM_STANDARD,Piawaian
COM_STANDARD2,Piawaian
COM_START,Mula
COM_USBMODE,Mod USB
COM_VOLUME,KUAT
COU_640FINE,640(Halus) tidak tersedia
COU_640FINE_2,
COU_AUDIOPLUGIN,Untuk output audio, sambung palam
COU_AUDIOPLUGIN_2,audio
COU_BATTERY_HEATED,Kamera terlampau panas
COU_BATTERY_HEATED_2,Biarkan ia menjadi dingin
COU_BATTERY_INFOLITHIUM,Untuk bateri "InfoLITHIUM" sahaja
COU_BATTERY_INFOLITHIUM_2,
COU_BATTERY_INVALID,Untuk digunakan dengan bateri
COU_BATTERY_INVALID_2,serasi sahaja
COU_BGM_ERROR,Kegagalan fungsi muzik
COU_BGM_ERROR_2,
COU_BGM_FORMATERROR,Kegagalan fungsi format muzik
COU_BGM_FORMATERROR_2,
COU_BURST_INVALID,Ambil gambar terusan tidak sah
COU_BURST_INVALID_2,
COU_CANNOTACCESS_MS,Memory Stick tidak boleh diakses
COU_CANNOTACCESS_MS_2,Akses dinafikan
COU_CANNOTCREATE_FOLDERS,Tidak dapat menghasilkan lebih
COU_CANNOTCREATE_FOLDERS_2,folder
COU_DATA_ERROR,Ralat fail pengurusan imej
COU_DATA_ERROR_2,
COU_ERROR10,Ralat10
COU_ERROR20,Ralat20
COU_ERROR30,Ralat30
COU_ERROR40,Ralat40
COU_ERROR50,Ralat50
COU_EXCEEDED_LIMIT,Imej maksimum dipilih
COU_EXCEEDED_LIMIT_2,
COU_FILEERROR,Ralat fail
COU_FILEERROR_2,
COU_FILEPROTECT,Lindung Fail
COU_FILEPROTECT_2,
COU_FLASHSETTING_INVALID,Seting denyar tidak boleh diubah
COU_FLASHSETTING_INVALID_2,
COU_FOLDER_ERROR,Ralat folder
COU_FOLDER_ERROR_2,
COU_FORMATERROR_INTERNALMEMORY,Ralat memformat memori dalaman
COU_FORMATERROR_INTERNALMEMORY_2,
COU_FORMATERROR_MS,Ralat format Memory Stick
COU_FORMATERROR_MS_2,
COU_IMAGESIZEOVER,Saiz imej melebihi
COU_IMAGESIZEOVER_2,
COU_INKERROR,Ralat dakwat
COU_INKERROR_2,
COU_INVALID_FILE,Fail tidak sah
COU_INVALID_FILE_2,
COU_INVALID_FOLDER,Operasi tidak tersedia semasa
COU_INVALID_FOLDER_2,Pandangan Folder
COU_INVALID_MS,Tidak boleh menyimpan fail
COU_INVALID_MS_2,pengurusan imej ke Memory Stick
COU_INVALID_OPERATION,Operasi tidak sah
COU_INVALID_OPERATION_HDOUT,Operasi tidak boleh dilaksanakan
COU_INVALID_OPERATION_HDOUT_2,semasa output HD(1080i)
COU_INVALID_OPERATION_MOVIEFILE,Operasi tidak boleh dilaksanakan
COU_INVALID_OPERATION_MOVIEFILE_2,untuk fail wayang gambar
COU_INVALID_OPERATION_NGFILE,Operasi tidak boleh dilaksanakan
COU_INVALID_OPERATION_NGFILE_2,pada fail yang tidak disokong
COU_INVALID_OPERATION_PICTBRIDGE,Operasi tdk boleh dilaksana
COU_INVALID_OPERATION_PICTBRIDGE_2,bila guna sambungn PictBridge
COU_INVALID_OPERATION_REMOTE,Operasi tidak boleh dilaksanakan
COU_INVALID_OPERATION_REMOTE_2,dengan kawalan jarak jauh
COU_INVALID_OPERATION_TVOUT,Operasi tidak boleh dilaksanakan
COU_INVALID_OPERATION_TVOUT_2,semasa output TV
COU_LENSCAPOFF,Buka penutup lensa dan
COU_LENSCAPOFF_2,padamkan dan hidupkan kuasa
COU_LENSCOVER_OPEN,Buka penutup lensa
COU_LENSCOVER_OPEN_2,untuk mengambil gambar
COU_LOWINK,Dakwat Rendah
COU_LOWINK_2,
COU_MACRO_INVALID,Makro tidak sah
COU_MACRO_INVALID_2,
COU_MEDIAERROR_INTERNALMEMORY,Ralat memori dalaman
COU_MEDIAERROR_INTERNALMEMORY_2,
COU_METERING_INVALID,Operasi mod pemeteran
COU_METERING_INVALID_2,tidak tersedia
COU_MSR_NOTUSEFUNCTION,Fungsi tidak disokong
COU_MSR_NOTUSEFUNCTION_2,oleh Memory Stick ini
COU_MS_ERROR,Masuk semula Memory Stick
COU_MS_ERROR_2,
COU_MS_LOCKED,Memory Stick dikunci
COU_MS_LOCKED_2,
COU_MS_TYPEERROR,Ralat jenis Memory Stick
COU_MS_TYPEERROR_2,
COU_NOBATTERY,Tidak cukup bateri
COU_NOIMAGE,Tiada imej
COU_NOIMAGE_2,
COU_NOIMAGE_PLAY,Beberapa imej tidak dipindah
COU_NOIMAGE_PLAY_2,Format tidak boleh dikenal.
COU_NOINK,Tiada dakwat
COU_NOINK_2,
COU_NOMS,Tiada Memory Stick
COU_NOMS_2,
COU_NOPAPER,Tiada Kertas
COU_NOPAPER_2,
COU_NOSOFTWAREFILE,Tidak ada fail perisian
COU_NOSOFTWAREFILE_2,
COU_NOSPACE_INTERNALMEMORY,Tidak ada ruang memory dlm
COU_NOSPACE_INTERNALMEMORY_2,memori dalaman
COU_NOSPACE_MS,Tidak ada ruang memory pd
COU_NOSPACE_MS_2,Memory Stick
COU_NOT_SELECTED_FAV,Tidak ada Kegemaran dipilih
COU_NOT_SELECTED_FAV_2,
COU_NOT_SELECTED_IMAGES,Tidak ada imej dipilih
COU_NOT_SELECTED_IMAGES_2,
COU_NOT_SELECTED_SHARE,Tidak ada Tanda Kongsi dipilih
COU_NOT_SELECTED_SHARE_2,
COU_PAPERERROR,Ralat kertas
COU_PAPERERROR_2,
COU_PASSLOCK_CODE_MISS,Kod Set Semula salah
COU_PASSLOCK_CODE_MISS_2,
COU_PASSLOCK_PASS_MISS,Kata laluan salah
COU_PASSLOCK_PASS_MISS_2,
COU_POWEROFFON,Padamkan/Hidupkan sekali lagi
COU_POWEROFFON_2,
COU_PRINTERBUSY,Pencetak sibuk
COU_PRINTERBUSY_2,
COU_PRINTERERROR,Ralat Pencetak
COU_PRINTERERROR_2,
COU_READONLYMEMORY,Memori baca sahaja
COU_READONLYMEMORY_2,
COU_READONLY_FOLDER,Baca folder sahaja
COU_READONLY_FOLDER_2,
COU_REDEYE_DETECTED,Tidak ada mata merah dikesan
COU_REDEYE_DETECTED_2,
COU_SCRNTOUCH_INVALID,Skrin sentuh tidak diaktifkan
COU_SCRNTOUCH_INVALID_2,pada kawasan ini
COU_SELFTIMER_INVALID,Pemasa kendiri tidak sah
COU_SELFTIMER_INVALID_2,
COU_SMILESHUTTER_AUTOONLY,Pengatup Senyum hanya tersedia
COU_SMILESHUTTER_AUTOONLY_2,apabila ModRAKAM ditetap ke Auto
COU_SYSTEMERROR,Ralat sistem
COU_SYSTEMERROR_2,
COU_TARGET_DETECTED,Tidak boleh mengesan muka untuk
COU_TARGET_DETECTED_2,diperapi
COU_TARGET_NOIMAGE,Tiada imej pegun
COU_TARGET_NOIMAGE_2,
COU_ZOOM_INVALID,Zum dilumpuh
COU_ZOOM_INVALID_2,
DUMMY,
GUIDE_BUTTON,Sentuh butang anda mahu guna
GUIDE_CENTER,Sentuh tempat utk diketengahkan
