CAMMENU_0EV,0EV
CAMMENU_WB_DAYLIGHT_GUIDE,ใช้สำหรับฉากกลางแจ้งใต้
CAMMENU_WB_DAYLIGHT_GUIDE_2,แสงแดดหรือวิวกลางคืน
CAMMENU_WB_FLASH,แฟลช
CAMMENU_WB_FLASH_GUIDE,ใช้เมื่อถ่ายภาพด้วยแฟลช
CAMMENU_WB_FLASH_GUIDE_2,
CAMMENU_WB_FLUORESCENT1,แสงฟลูออเรสเซนต์ 1
CAMMENU_WB_FLUORESCENT1_GUIDE,ใช้ภายใต้แสงของ
CAMMENU_WB_FLUORESCENT1_GUIDE_2,หลอดฟลูออเรสเซนต์ สีขาว
CAMMENU_WB_FLUORESCENT2,แสงฟลูออเรสเซนต์ 2
CAMMENU_WB_FLUORESCENT2_GUIDE,ใช้ภายใต้แสงขาวธรรมชาติ
CAMMENU_WB_FLUORESCENT2_GUIDE_2,แสงฟลูออเรสเซนต์
CAMMENU_WB_FLUORESCENT3,แสงฟลูออเรสเซนต์ 3
CAMMENU_WB_FLUORESCENT3_GUIDE,ใช้ภายใต้แสงของหลอด
CAMMENU_WB_FLUORESCENT3_GUIDE_2,ฟลูออเรสเซนซ์สีขาวกลางวัน
CAMMENU_WB_INCANDESCENT,แสงหลอดไฟฟ้า
CAMMENU_WB_INCANDESCENT_GUIDE,ใช้ภายใต้แสงของหลอดไฟมีไส้
CAMMENU_WB_INCANDESCENT_GUIDE_2,หรือแสงวิดีโอ
CAMMODE_AUTO,ตั้งค่าอัตโนมัติ
CAMMODE_AUTO_GUIDE,สำหรับถ่ายภาพ
CAMMODE_AUTO_GUIDE_2,โดยตั้งค่าอัตโนมัติ
CAMMODE_BEACH,หาดทราย
CAMMODE_BEACH_GUIDE,ถ่ายภาพริมน้ำโดย
CAMMODE_BEACH_GUIDE_2,เน้นสีฟ้าของผิวน้ำ
CAMMODE_COOKING,อาหาร
CAMMODE_COOKING_GUIDE,ถ่ายภาพอาหารให้ดูเป็น
CAMMODE_COOKING_GUIDE_2,ธรรมชาติ
CAMMODE_EASY,ถ่ายภาพอย่างง่าย
CAMMODE_EASY_GUIDE,ถ่ายภาพอัตโนมัติสมบูรณ์แบบ
CAMMODE_EASY_GUIDE_2,ด้วยหน้าจอแสดงผลอย่างง่าย
CAMMODE_FIREWORKS,ดอกไม้ไฟ
CAMMODE_FIREWORKS_GUIDE,ถ่ายภาพดอกไม้ไฟ
CAMMODE_FIREWORKS_GUIDE_2,ให้สวยงาม
CAMMODE_HIGHSENSITIVITY,ความไวแสงสูง
CAMMODE_HIGHSENSITIVITY_GUIDE,ลดอาการภาพเบลอเมื่อถ่ายภาพ
CAMMODE_HIGHSENSITIVITY_GUIDE_2,ที่มีแสงน้อยโดยไม่ใช้แฟลช
CAMMODE_HIGHSPEEDSHUTTER,ชัตเตอร์ความเร็วสูง
CAMMODE_HIGHSPEEDSHUTTER_GUIDE,ถ่ายภาพวัตถุที่กำลัง
CAMMODE_HIGHSPEEDSHUTTER_GUIDE_2,เคลื่อนไหวเร็ว
CAMMODE_LANDSCAPE,วิว
CAMMODE_LANDSCAPE_GUIDE,ถ่ายภาพวิวโดยปรับ
CAMMODE_LANDSCAPE_GUIDE_2,โฟกัสไว้ที่ระยะไกล
CAMMODE_MOVIE,ถ่ายภาพเคลื่อนไหว
CAMMODE_MOVIE_GUIDE,บันทึกภาพเคลื่อนไหว
CAMMODE_MOVIE_GUIDE_2,พร้อมเสียง
CAMMODE_PAUTO,โปรแกรมอัตโนมัติ
CAMMODE_PAUTO_GUIDE,ปรับระดับแสงอัตโนมัติโดย
CAMMODE_PAUTO_GUIDE_2,ปรับการตั้งค่าต่างๆได้
CAMMODE_SNOW,หิมะ
CAMMODE_SNOW_GUIDE,ถ่ายภาพโทนขาวให้ได้
CAMMODE_SNOW_GUIDE_2,ภาพที่สว่าง
CAMMODE_SOFTSNAP,ภาพซอฟท์
CAMMODE_SOFTSNAP_GUIDE,ถ่ายภาพวัตถุให้ได้ฉากหลัง
CAMMODE_SOFTSNAP_GUIDE_2,นุ่มนวล
CAMMODE_TWILIGHT,กลางคืน
CAMMODE_TWILIGHTPORTRAIT,บุคคลกลางคืน
CAMMODE_TWILIGHTPORTRAIT_GUIDE,ถ่ายภาพบุคคลในที่แสงน้อย
CAMMODE_TWILIGHTPORTRAIT_GUIDE_2,โดยใช้แฟลช
CAMMODE_TWILIGHTTRIPOD_GUIDE,ถ่ายภาพในฉากที่มีแสงน้อย
CAMMODE_TWILIGHTTRIPOD_GUIDE_2,โดยใช้ขาตั้งกล้อง
CAMMODE_WATER,ใต้น้ำ
CAMMODE_WATER_GUIDE,ถ่ายภาพใต้น้ำให้ได้สีธรรมชาติ
CAMMODE_WATER_GUIDE_2,โดยใช้กล่องกันน้ำ
CLOCKMENU_APR,เม. ย.
CLOCKMENU_AUG,ส. ค.
CLOCKMENU_DEC,ธ. ค.
CLOCKMENU_DMY,ว-ด-ป
CLOCKMENU_FEB,ก. พ.
CLOCKMENU_JAN,ม. ค.
CLOCKMENU_JUL,ก. ค.
CLOCKMENU_JUN,มิ. ย.
CLOCKMENU_MAR,มี. ค.
CLOCKMENU_MAY,พ. ค.
CLOCKMENU_MDY,ด-ว-ป
CLOCKMENU_NOV,พ. ย.
CLOCKMENU_OCT,ต. ค.
CLOCKMENU_SEP,ก. ย.
CLOCKMENU_UNKNOWN,---
CLOCKMENU_YMD,ป-ด-ว
COM_AUTO,อัตโนมัติ
COM_BACK,ย้อนกลับ
COM_CANCEL,ยกเลิก
COM_CLEAR,ถอนเลือก
COM_CLEARALL,ลบทั้งหมด
COM_CONTINUE,ต่อเนื่อง
COM_CREATED,สร้างเมื่อ
COM_ENTRY,เลือก
COM_EXIT,ออก
COM_FAST,เร็ว
COM_HIGH,สูง
COM_INTERNALMEMORY,หน่วยความจำภายใน
COM_LOW,ต่ำ
COM_MED,ปานกลาง
COM_MIN,นาที
COM_MOVIEREC,บันทึก
COM_MOVIESTBY,พร้อม
COM_MS,Memory Stick
COM_MS_AND_INTERNALMEMORY,Memory Stick ＋ หน่วยความจำภายใน
COM_NOOFFILES,จำนวนไฟล์
COM_NORMAL,ปกติ
COM_OFF,ปิด
COM_OK,ตกลง
COM_ON,เปิด
COM_PREVIEW,แสดง
COM_REMAIN,ถ่ายได้อีก
COM_SAVE,จัดเก็บ
COM_SLOW,ช้า
COM_STANDARD,ปกติ
COM_STANDARD2,ปกติ
COM_START,เริ่ม
COM_USBMODE,โหมด USB
COM_VOLUME,เสียง
COU_640FINE,เลือก 640 (ละเอียด) ไม่ได้
COU_640FINE_2,
COU_AUDIOPLUGIN,ต่อปลั้กเสียง เพื่อรับ
COU_AUDIOPLUGIN_2,สัญญาณเสียงออกจากกล้อง
COU_BATTERY_HEATED,กล้องร้อนเกินไป
COU_BATTERY_HEATED_2,รอให้กล้องเย็นลง
COU_BATTERY_INFOLITHIUM,สำหรับแบตเตอรี่
COU_BATTERY_INFOLITHIUM_2,"InfoLITHIUM" เท่านั้น
COU_BATTERY_INVALID,ใช้งานได้กับแบตเตอรี่
COU_BATTERY_INVALID_2,ชนิดที่กำหนดเท่านั้น
COU_BGM_ERROR,เสียงดนตรีผิดพลาด
COU_BGM_ERROR_2,
COU_BGM_FORMATERROR,เกิดข้อผิดพลาดในการ
COU_BGM_FORMATERROR_2,ฟอร์แมตเนื้อที่เสียงดนตรี
COU_BURST_INVALID,ถ่ายต่อเนื่องไม่ได้
COU_BURST_INVALID_2,
COU_CANNOTACCESS_MS,อ่านข้อมูล Memory Stick ไม่ได้
COU_CANNOTACCESS_MS_2,การอ่านข้อมูลถูกปฏิเสธ
COU_CANNOTCREATE_FOLDERS,สร้างโฟลเดอร์เพิ่มอีกไม่ได้
COU_CANNOTCREATE_FOLDERS_2,
COU_DATA_ERROR,ไฟล์จัดการภาพผิดพลาด
COU_DATA_ERROR_2,
COU_ERROR10,ข้อผิดพลาด10
COU_ERROR20,ข้อผิดพลาด20
COU_ERROR30,ข้อผิดพลาด30
COU_ERROR40,ข้อผิดพลาด40
COU_ERROR50,ข้อผิดพลาด50
COU_EXCEEDED_LIMIT,เลือกภาพเกินจำนวนสูงสุด
COU_EXCEEDED_LIMIT_2,
COU_FILEERROR,ไฟล์ผิดพลาด
COU_FILEERROR_2,
COU_FILEPROTECT,ป้องกันไฟล์
COU_FILEPROTECT_2,
COU_FLASHSETTING_INVALID,เปลี่ยนการตั้งค่าแฟลชไม่ได้
COU_FLASHSETTING_INVALID_2,
COU_FOLDER_ERROR,โฟลเดอร์ผิดพลาด
COU_FOLDER_ERROR_2,
COU_FORMATERROR_INTERNALMEMORY,เกิดข้อผิดพลาดขณะฟอร์แมต
COU_FORMATERROR_INTERNALMEMORY_2,หน่วยความจำภายใน
COU_FORMATERROR_MS,เกิดข้อผิดพลาดขณะฟอร์แมต
COU_FORMATERROR_MS_2,Memory Stick
COU_IMAGESIZEOVER,ขนาดภาพใหญ่เกินไป
COU_IMAGESIZEOVER_2,
COU_INKERROR,หมึกพิมพ์เกิดข้อผิดพลาด
COU_INKERROR_2,
COU_INVALID_FILE,ไฟล์ไม่ถูกต้อง
COU_INVALID_FILE_2,
COU_INVALID_FOLDER,ใช้งานไม่ได้ขณะ
COU_INVALID_FOLDER_2,ดูตามโฟลเดอร์
COU_INVALID_MS,ไม่สามารถจัดเก็บไฟล์จัดการภาพ
COU_INVALID_MS_2,ใน Memory Stick แผ่นนี้
COU_INVALID_OPERATION,การใช้งานไม่ถูกต้อง
COU_INVALID_OPERATION_HDOUT,ใช้งานไม่ได้ระหว่างส่งสัญญาณ
COU_INVALID_OPERATION_HDOUT_2,ออกที่ช่อง HD(1080i)
COU_INVALID_OPERATION_MOVIEFILE,ใช้งานไม่ได้กับไฟล์ภาพเคลื่อนไหว
COU_INVALID_OPERATION_MOVIEFILE_2,
COU_INVALID_OPERATION_NGFILE,ใช้งานไม่ได้กับไฟล์ที่ไม่สนับสนุน
