CAMMENU_0EV,0EV
CAMMODE_LANDSCAPE_GUIDE_2,tájkép felvétel
CAMMODE_MOVIE,Mozgókép ü. mód
CAMMODE_MOVIE_GUIDE,Hangos mozgókép felvétele
CAMMODE_MOVIE_GUIDE_2,
CAMMODE_PAUTO,Automatikus program
CAMMODE_PAUTO_GUIDE,Automatikus expozíció
CAMMODE_PAUTO_GUIDE_2,módosítható beállítással
CAMMODE_SNOW,Hó
CAMMODE_SNOW_GUIDE,Fehér táj fényképe-
CAMMODE_SNOW_GUIDE_2,zése fényesen.
CAMMODE_SOFTSNAP,Lágy kattintás
CAMMODE_SOFTSNAP_GUIDE,Lágy hátterű tárgy felvétele
CAMMODE_SOFTSNAP_GUIDE_2,
CAMMODE_TWILIGHT,Szürkület
CAMMODE_TWILIGHTPORTRAIT,Szürkületi portré
CAMMODE_TWILIGHTPORTRAIT_GUIDE,Kevés fénynél portré
CAMMODE_TWILIGHTPORTRAIT_GUIDE_2,felvétel vakuval
CAMMODE_TWILIGHTTRIPOD_GUIDE,Fényképezés gyenge fénynél
CAMMODE_TWILIGHTTRIPOD_GUIDE_2,állványról
CAMMODE_WATER,Víz alatti
CAMMODE_WATER_GUIDE,Víz alatti fényképezés a védő
CAMMODE_WATER_GUIDE_2,tok természetes színekkel
CLOCKMENU_APR,ÁPR
CLOCKMENU_AUG,AUG
CLOCKMENU_DEC,DEC
CLOCKMENU_DMY,N-H-É
CLOCKMENU_FEB,FEB
CLOCKMENU_JAN,JAN
CLOCKMENU_JUL,JÚL
CLOCKMENU_JUN,JÚN
CLOCKMENU_MAR,MÁR
CLOCKMENU_MAY,MÁJ
CLOCKMENU_MDY,H-N-É
CLOCKMENU_NOV,NOV
CLOCKMENU_OCT,OKT
CLOCKMENU_SEP,SZP
CLOCKMENU_UNKNOWN,---
CLOCKMENU_YMD,É-H-N
COM_AUTO,Auto
COM_BACK,Vissza
COM_CANCEL,Visszavon
COM_CLEAR,Eltávolít
COM_CLEARALL,Mindet törli
COM_CONTINUE,Folytat
COM_CREATED,Létrehozva
COM_ENTRY,Hozzáad
COM_EXIT,Kilép
COM_FAST,Gyors
COM_HIGH,Magas
COM_INTERNALMEMORY,Belső memória
COM_LOW,Alacsony
COM_MED,Közepes
COM_MIN,p.
COM_MOVIEREC,FELV.
COM_MOVIESTBY,Készlét
COM_MS,Memory Stick
COM_MS_AND_INTERNALMEMORY,Memory Stick ＋ Belső memória
COM_NOOFFILES,Fájlszám
COM_NORMAL,Normál
COM_OFF,Ki
COM_OK,OK
COM_ON,Be
COM_PREVIEW,Visszajátsz.
COM_REMAIN,Még készíthető
COM_SAVE,Mentés
COM_SLOW,Lassú
COM_STANDARD,Normál
COM_STANDARD2,Normál
COM_START,Indít
COM_USBMODE,USB ümód
COM_VOLUME,Hang
COU_640FINE,640(Kiváló) nem elérhető
COU_640FINE_2,
COU_AUDIOPLUGIN,Hang kiadásához csatlakoztasson
COU_AUDIOPLUGIN_2,egy audió dugaszt
COU_BATTERY_HEATED,Fényképezőgép túlmelegedése
COU_BATTERY_HEATED_2,Hagyja kihűlni
COU_BATTERY_INFOLITHIUM,Csak "InfoLITHIUM" akku.
COU_BATTERY_INFOLITHIUM_2,
COU_BATTERY_INVALID,Csak kompatibilis akku-
COU_BATTERY_INVALID_2,mulátorral használja
COU_BGM_ERROR,Zenei hiba
COU_BGM_ERROR_2,
COU_BGM_FORMATERROR,Zenei formázási hiba
COU_BGM_FORMATERROR_2,
COU_BURST_INVALID,Sorozatkép érvénytelen
COU_BURST_INVALID_2,
COU_CANNOTACCESS_MS,Nem fér a Memory Stick-hez
COU_CANNOTACCESS_MS_2,Hozzáférés megtagadva
COU_CANNOTCREATE_FOLDERS,Nem lehet több mappa
COU_CANNOTCREATE_FOLDERS_2,
COU_DATA_ERROR,Képkezelő fájl hiba
COU_DATA_ERROR_2,
COU_ERROR10,Hiba10
COU_ERROR20,Hiba20
COU_ERROR30,Hiba30
COU_ERROR40,Hiba40
COU_ERROR50,Hiba50
COU_EXCEEDED_LIMIT,Maxim. kép kiválasztva
COU_EXCEEDED_LIMIT_2,
COU_FILEERROR,Fájlhiba
COU_FILEERROR_2,
COU_FILEPROTECT,Fájlvédelem
COU_FILEPROTECT_2,
COU_FLASHSETTING_INVALID,A vaku beállításai nem
COU_FLASHSETTING_INVALID_2,változtathatók
COU_FOLDER_ERROR,Mappahiba
COU_FOLDER_ERROR_2,
COU_FORMATERROR_INTERNALMEMORY,Belső memória formázási hiba
COU_FORMATERROR_INTERNALMEMORY_2,
COU_FORMATERROR_MS,Memory Stick formázási hiba
COU_FORMATERROR_MS_2,
COU_IMAGESIZEOVER,Túl nagy képméret
COU_IMAGESIZEOVER_2,
COU_INKERROR,Tinta hiba
COU_INKERROR_2,
COU_INVALID_FILE,Érvénytelen fájl
COU_INVALID_FILE_2,
COU_INVALID_FOLDER,A művelet nem érhető el
COU_INVALID_FOLDER_2,Mappa megtekintéssel
COU_INVALID_MS,A képkezelő fájlt nem tudja
COU_INVALID_MS_2,elmenteni erre a Memory Stickre
COU_INVALID_OPERATION,Érvénytelen művelet
COU_INVALID_OPERATION_HDOUT,A művelet nem végezhető el
COU_INVALID_OPERATION_HDOUT_2,HD(1080i) kimenet közben
COU_INVALID_OPERATION_MOVIEFILE,A művelet nem végezhető el
COU_INVALID_OPERATION_MOVIEFILE_2,a mozgókép fájlokhoz
COU_INVALID_OPERATION_NGFILE,A művelet nem végezhető el
COU_INVALID_OPERATION_NGFILE_2,a nem támogatott fájlokban
COU_INVALID_OPERATION_PICTBRIDGE,A művelet nem végezhető el,
COU_INVALID_OPERATION_PICTBRIDGE_2,ha PictBridge kapcsolatot használ
COU_INVALID_OPERATION_REMOTE,A művelet nem végezhető el
COU_INVALID_OPERATION_REMOTE_2,távvezérléssel
COU_INVALID_OPERATION_TVOUT,A művelet nem végezhető el
COU_INVALID_OPERATION_TVOUT_2,TV kimenet közben
COU_LENSCAPOFF,Vegye le, a lencsevédő sapkát
COU_LENSCAPOFF_2,kapcsolja ki és újra be
COU_LENSCOVER_OPEN,A fényképezéshez nyissa ki
COU_LENSCOVER_OPEN_2,a lencsevédőt.
COU_LOWINK,Kevés tinta
COU_LOWINK_2,
COU_MACRO_INVALID,A makró érvénytelen.
COU_MACRO_INVALID_2,
COU_MEDIAERROR_INTERNALMEMORY,Belső memória hiba
COU_MEDIAERROR_INTERNALMEMORY_2,
COU_METERING_INVALID,A fénymérés üzemmód
COU_METERING_INVALID_2,nem áll rendelkezésre
COU_MSR_NOTUSEFUNCTION,A funkció nem támogatott ezzel
COU_MSR_NOTUSEFUNCTION_2,a Memory Stick kártyával
COU_MS_ERROR,A Memory Stick újra behelyezése
COU_MS_ERROR_2,
COU_MS_LOCKED,Lezárt Memory Stick
COU_MS_LOCKED_2,
COU_MS_TYPEERROR,Memory Stick típus hiba
COU_MS_TYPEERROR_2,
COU_NOBATTERY,Nincs elég akkutöltés
COU_NOIMAGE,Nincsenek képek
COU_NOIMAGE_2,
COU_NOIMAGE_PLAY,Egyes képek átvitele nem sikerült
COU_NOIMAGE_PLAY_2,Azonosíthatatlan formátum.
COU_NOINK,Nincs tinta
COU_NOINK_2,
COU_NOMS,Nincs Memory Stick
COU_NOMS_2,
COU_NOPAPER,Nincs papír
COU_NOPAPER_2,
COU_NOSOFTWAREFILE,Nincs szoftver fájl
COU_NOSOFTWAREFILE_2,
COU_NOSPACE_INTERNALMEMORY,Nincs tárhely a belső memóriában
COU_NOSPACE_INTERNALMEMORY_2,
COU_NOSPACE_MS,Nincs tárhely a Memory Stick
COU_NOSPACE_MS_2,kártyán
COU_NOT_SELECTED_FAV,Nincs Kedvencek kivál.
COU_NOT_SELECTED_FAV_2,
COU_NOT_SELECTED_IMAGES,Nincs kép kivál.
COU_NOT_SELECTED_IMAGES_2,
COU_NOT_SELECTED_SHARE,Nincs Megosztás kiválasztva
COU_NOT_SELECTED_SHARE_2,
COU_PAPERERROR,Papír hiba
COU_PAPERERROR_2,
COU_PASSLOCK_CODE_MISS,Helytelen visszaállítási kód
COU_PASSLOCK_CODE_MISS_2,
COU_PASSLOCK_PASS_MISS,Helytelen jelszó
COU_PASSLOCK_PASS_MISS_2,
COU_POWEROFFON,Kapcsolja ki és újra be
COU_POWEROFFON_2,
COU_PRINTERBUSY,A nyomtató foglalt
COU_PRINTERBUSY_2,
COU_PRINTERERROR,Nyomtató hiba
COU_PRINTERERROR_2,
COU_READONLYMEMORY,Csak olvasható memória
COU_READONLYMEMORY_2,
COU_READONLY_FOLDER,Csak olvasható mappa
COU_READONLY_FOLDER_2,
COU_REDEYE_DETECTED,Nem érzékelt vörösszemet
COU_REDEYE_DETECTED_2,
COU_SCRNTOUCH_INVALID,Az érintőképernyő itt hatástalan
COU_SCRNTOUCH_INVALID_2,
COU_SELFTIMER_INVALID,Az önkioldó érvénytelen
COU_SELFTIMER_INVALID_2,
COU_SMILESHUTTER_AUTOONLY,Mosoly exponálás csak úgy érhető
COU_SMILESHUTTER_AUTOONLY_2,el, ha a FELV. ümód "Auto"-n van
COU_SYSTEMERROR,Rendszerhiba
COU_SYSTEMERROR_2,
COU_TARGET_DETECTED,Nem tud arcot érzékelni
COU_TARGET_DETECTED_2,a retusáláshoz
COU_TARGET_NOIMAGE,Nincs fénykép
COU_TARGET_NOIMAGE_2,
COU_ZOOM_INVALID,Zoom letiltva.
COU_ZOOM_INVALID_2,
DUMMY,
GUIDE_BUTTON,Kívánt gombot érintse
GUIDE_CENTER,Érintse meg a középpontot
GUIDE_CHANGEFOCUS,Fókusz helyét érintéssel váltja
GUIDE_CHOOSEFOCUS,Érintse meg a fókusz helyét
GUIDE_DEMO_BACKLIGHT,Ellenfényt érzékelt
GUIDE_DEMO_BACKLIGHTPORTRAIT,Ellenfényt és személyt érzékelt
GUIDE_DEMO_LANDSCAPE,Tájképet érzékelt
GUIDE_DEMO_MACRO,Nagyon közeli tárgyat érzékelt
