CAMMENU_0EV,0EV
CLOCKMENU_MAR,MAR
CLOCKMENU_MAY,MAY
CLOCKMENU_MDY,M-D-Y
CLOCKMENU_NOV,NOV
CLOCKMENU_OCT,OCT
CLOCKMENU_SEP,SEP
CLOCKMENU_UNKNOWN,---
CLOCKMENU_YMD,Y-M-D
COM_AUTO,Auto
COM_BACK,Back
COM_CANCEL,Cancel
COM_CLEAR,Remove
COM_CLEARALL,Clear All
COM_CONTINUE,Continue
COM_CREATED,Created
COM_ENTRY,Add
COM_EXIT,Exit
COM_FAST,Fast
COM_HIGH,High
COM_INTERNALMEMORY,Internal Memory
COM_LOW,Low
COM_MED,Medium
COM_MIN,Min
COM_MOVIEREC,REC
COM_MOVIESTBY,Standby
COM_MS,Memory Stick
COM_MS_AND_INTERNALMEMORY,Memory Stick ＋ Internal Memory
COM_NOOFFILES,Number of Files
COM_NORMAL,Normal
COM_OFF,Off
COM_OK,OK
COM_ON,On
COM_PREVIEW,Preview
COM_REMAIN,Remaining shots
COM_SAVE,Save
COM_SLOW,Slow
COM_STANDARD,Standard
COM_STANDARD2,Standard
COM_START,Start
COM_USBMODE,USB Mode
COM_VOLUME,VOL.
COU_640FINE,640(Fine) is not available
COU_640FINE_2,
COU_AUDIOPLUGIN,For audio output, connect an
COU_AUDIOPLUGIN_2,audio plug
COU_BATTERY_HEATED,Camera overheating
COU_BATTERY_HEATED_2,Allow it to cool
COU_BATTERY_INFOLITHIUM,For use with a "infoLITHIUM"
COU_BATTERY_INFOLITHIUM_2,battery only
COU_BATTERY_INVALID,For use with compatible
COU_BATTERY_INVALID_2,battery only
COU_BGM_ERROR,Error Playing Music
COU_BGM_ERROR_2,
COU_BGM_FORMATERROR,Error Formatting Music
COU_BGM_FORMATERROR_2,
COU_BURST_INVALID,Burst is invalid
COU_BURST_INVALID_2,
COU_CANNOTACCESS_MS,Cannot access Memory Stick
COU_CANNOTACCESS_MS_2,Access denied
COU_CANNOTCREATE_FOLDERS,Cannot create more folders
COU_CANNOTCREATE_FOLDERS_2,
COU_DATA_ERROR,Image management file error
COU_DATA_ERROR_2,
COU_ERROR10,Error10
COU_ERROR20,Error20
COU_ERROR30,Error30
COU_ERROR40,Error40
COU_ERROR50,Error50
COU_EXCEEDED_LIMIT,Maximum number of
COU_EXCEEDED_LIMIT_2,images already selected
COU_FILEERROR,File error
COU_FILEERROR_2,
COU_FILEPROTECT,File protected
COU_FILEPROTECT_2,
COU_FLASHSETTING_INVALID,Flash settings cannot be changed
COU_FLASHSETTING_INVALID_2,
COU_FOLDER_ERROR,Folder error
COU_FOLDER_ERROR_2,
COU_FORMATERROR_INTERNALMEMORY,Error formatting internal memory
COU_FORMATERROR_INTERNALMEMORY_2,
COU_FORMATERROR_MS,Error formatting Memory Stick
COU_FORMATERROR_MS_2,
COU_IMAGESIZEOVER,Image size over limit
COU_IMAGESIZEOVER_2,
COU_INKERROR,Ink error
COU_INKERROR_2,
COU_INVALID_FILE,Invalid file
COU_INVALID_FILE_2,
COU_INVALID_FOLDER,Operation not available with
COU_INVALID_FOLDER_2,folder view
COU_INVALID_MS,Cannot save image management
COU_INVALID_MS_2,file to this Memory Stick
COU_INVALID_OPERATION,Invalid operation
COU_INVALID_OPERATION_HDOUT,Operation cannot be executed
COU_INVALID_OPERATION_HDOUT_2,during HD(1080i) output
COU_INVALID_OPERATION_MOVIEFILE,Operation cannot be executed
COU_INVALID_OPERATION_MOVIEFILE_2,for movie files
COU_INVALID_OPERATION_NGFILE,Operation cannot be executed
COU_INVALID_OPERATION_NGFILE_2,in unsupported files
COU_INVALID_OPERATION_PICTBRIDGE,Operation cannot be executed
COU_INVALID_OPERATION_PICTBRIDGE_2,when using a PictBridge connection
COU_INVALID_OPERATION_REMOTE,Operation cannot be executed
COU_INVALID_OPERATION_REMOTE_2,by remote control
COU_INVALID_OPERATION_TVOUT,Operation cannot be executed
COU_INVALID_OPERATION_TVOUT_2,during TV output
COU_LENSCAPOFF,Remove the lens cap and
COU_LENSCAPOFF_2,turn the power off and on again
COU_LENSCOVER_OPEN,Open the lens cover for
COU_LENSCOVER_OPEN_2,shooting
COU_LOWINK,Low ink
COU_LOWINK_2,
COU_MACRO_INVALID,Macro is invalid
COU_MACRO_INVALID_2,
COU_MEDIAERROR_INTERNALMEMORY,Internal memory error
COU_MEDIAERROR_INTERNALMEMORY_2,
COU_METERING_INVALID,Metering mode operations
COU_METERING_INVALID_2,are not available
COU_MSR_NOTUSEFUNCTION,Function not supported
COU_MSR_NOTUSEFUNCTION_2,with this Memory Stick
COU_MS_ERROR,Reinsert the Memory Stick
COU_MS_ERROR_2,
COU_MS_LOCKED,Memory Stick locked
COU_MS_LOCKED_2,
COU_MS_TYPEERROR,Memory Stick type error
COU_MS_TYPEERROR_2,
COU_NOBATTERY,Low battery power
COU_NOIMAGE,No images
COU_NOIMAGE_2,
COU_NOIMAGE_PLAY,Some image did not transfer
COU_NOIMAGE_PLAY_2,Unrecognizable format
COU_NOINK,No ink
COU_NOINK_2,
COU_NOMS,No Memory Stick
COU_NOMS_2,
COU_NOPAPER,No paper
COU_NOPAPER_2,
COU_NOSOFTWAREFILE,No software file
COU_NOSOFTWAREFILE_2,
COU_NOSPACE_INTERNALMEMORY,No memory space on
COU_NOSPACE_INTERNALMEMORY_2,internal memory
COU_NOSPACE_MS,No memory space on
COU_NOSPACE_MS_2,Memory Stick
COU_NOT_SELECTED_FAV,No Favorites selected
COU_NOT_SELECTED_FAV_2,
COU_NOT_SELECTED_IMAGES,No image selected
COU_NOT_SELECTED_IMAGES_2,
COU_NOT_SELECTED_SHARE,No Sharemark selected
COU_NOT_SELECTED_SHARE_2,
COU_PAPERERROR,Paper error
COU_PAPERERROR_2,
COU_PASSLOCK_CODE_MISS,Incorrect reset code
COU_PASSLOCK_CODE_MISS_2,
COU_PASSLOCK_PASS_MISS,Incorrect password
COU_PASSLOCK_PASS_MISS_2,
COU_POWEROFFON,Turn the power off and on again
COU_POWEROFFON_2,
COU_PRINTERBUSY,Printer busy
COU_PRINTERBUSY_2,
COU_PRINTERERROR,Printer error
COU_PRINTERERROR_2,
COU_READONLYMEMORY,Read only memory
COU_READONLYMEMORY_2,
COU_READONLY_FOLDER,Read only folder
COU_READONLY_FOLDER_2,
COU_REDEYE_DETECTED,No red-eye detected
COU_REDEYE_DETECTED_2,
COU_SCRNTOUCH_INVALID,Touch screen is disabled in this
COU_SCRNTOUCH_INVALID_2,area
COU_SELFTIMER_INVALID,Self-Timer is invalid
COU_SELFTIMER_INVALID_2,
COU_SMILESHUTTER_AUTOONLY,Smile Shutter is only available
COU_SMILESHUTTER_AUTOONLY_2,when REC Mode is set to "Auto"
COU_SYSTEMERROR,System error
COU_SYSTEMERROR_2,
COU_TARGET_DETECTED,Unable to detect face for retouch
COU_TARGET_DETECTED_2,
COU_TARGET_NOIMAGE,No still images
COU_TARGET_NOIMAGE_2,
COU_ZOOM_INVALID,Zoom disabled
COU_ZOOM_INVALID_2,
DUMMY,
GUIDE_BUTTON,Touch the button you want to use
GUIDE_CENTER,Touch the point for centering
GUIDE_CHANGEFOCUS,Change focus position by touch
GUIDE_CHOOSEFOCUS,Choose focus position by touch
GUIDE_DEMO_BACKLIGHT,Backlight detected
GUIDE_DEMO_BACKLIGHTPORTRAIT,Backlight and people detected
GUIDE_DEMO_LANDSCAPE,Landscape detected
GUIDE_DEMO_MACRO,Very close subject detected
GUIDE_DEMO_PORTRAIT,People detected, Anti Blink
GUIDE_DEMO_TRIPOD,Twilight and tripod detected
GUIDE_DEMO_TWILIGHT,Twilight detected
GUIDE_DEMO_TWILIGHTPORTRAIT,Twilight and people detected
GUIDE_EFFECTLEVEL,Select the effect level
GUIDE_EXIT_TOUCH,Exit when LCD is touched
GUIDE_LIGHTBEAM_LEVEL,Select the light beam level
GUIDE_RANGE,Select the effect range
GUIDE_RESIZE,Resizing is completed
GUIDE_RETOUCH_COMPLETE,Retouching is completed
GUIDE_RETRO_LIGHT,Select brightness range
GUIDE_ROTATEIMG,Select image to be rotated
GUIDE_SAVESIZE,Select the size to be saved
GUIDE_SELECTFACE,Select face by touch
GUIDE_SELECTFAV,Select Favorites folder
GUIDE_SMILEDEMO_START,Select smile icon to start
GUIDE_SMILESHUTTER_EXIT,Select smile icon to exit
GUIDE_STARTIMG,Select slideshow start image
GUIDE_TOUCHFAV,Touch Favorites folder
GUIDE_TOUCHIMG,Select image
GUIDE_ZOOMIN_TOUCH,Touch a point to zoom in
GUIDE_ZOOMIN_TOUCHED,Zooms in on a point
HOME,HOME
HOME_CAM,Shooting
HOME_CAM_GUIDE2,Shoot photos or movies
HOME_CAM_GUIDE2_2,
HOME_COMMUNICATION,Communication
HOME_ETC_BGMTOOL,Music Tool
HOME_ETC_BGMTOOL_GUIDE2,Manage slideshow music
HOME_ETC_BGMTOOL_GUIDE2_2,
HOME_ETC_PRINT_GUIDE2,Print images
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,Manage Memory
HOME_MEMORY_GUIDE2,Manage recording media
HOME_MEMORY_GUIDE2_2,
HOME_MEMORY_INTERNALMEMORYTOOL,Internal Memory Tool
HOME_MEMORY_MEMORYSTICKTOOL,Memory Stick Tool
HOME_MEMORY_MEMORYTOOL,Memory Tool
HOME_NETWORK,Network
HOME_NETWORK_GUIDE,Connect to network
HOME_NETWORK_GUIDE_2,
HOME_PLAY,View Images
HOME_PLAY1,View Images 1
HOME_PLAY2,View Images 2
HOME_PLAY_INDEX_GUIDE2,Display multiple images
HOME_PLAY_INDEX_GUIDE2_2,
HOME_PLAY_NORMAL_GUIDE2,View individual image
HOME_PLAY_NORMAL_GUIDE2_2,
HOME_PLAY_SLIDESHOW_GUIDE2,Auto playback with
HOME_PLAY_SLIDESHOW_GUIDE2_2,music and effects
HOME_PRINT,Print
HOME_SCENESELECTION,Scene Selection
HOME_SCRAPBOOK,Scrapbook
HOME_SCRAPBOOK_GUIDE,Create Scrapbook
