CAMMENU_0EV,0EV
CAMMODE_LANDSCAPE,Landschaft
CAMMODE_LANDSCAPE_GUIDE,Landschaften in der
CAMMODE_LANDSCAPE_GUIDE_2,Ferne aufnehmen
CAMMODE_MOVIE,Filmmodus
CAMMODE_MOVIE_GUIDE,Filme mit Ton aufnehmen
CAMMODE_MOVIE_GUIDE_2,
CAMMODE_PAUTO,Programmautomatik
CAMMODE_PAUTO_GUIDE,Autom. Belichtg. mit
CAMMODE_PAUTO_GUIDE_2,veränderb. Einstlg.
CAMMODE_SNOW,Schnee
CAMMODE_SNOW_GUIDE,Szene mit hohem Weißanteil
CAMMODE_SNOW_GUIDE_2,optimal aufnehmen
CAMMODE_SOFTSNAP,Soft Snap
CAMMODE_SOFTSNAP_GUIDE,Motiv vor weichem
CAMMODE_SOFTSNAP_GUIDE_2,Hintergrund
CAMMODE_TWILIGHT,Dämmer
CAMMODE_TWILIGHTPORTRAIT,Dämmer-Porträt
CAMMODE_TWILIGHTPORTRAIT_GUIDE,Dämmerungsporträts
CAMMODE_TWILIGHTPORTRAIT_GUIDE_2,mit Blitz aufnehmen
CAMMODE_TWILIGHTTRIPOD_GUIDE,Lichtarme Szene mit Stativ
CAMMODE_TWILIGHTTRIPOD_GUIDE_2,aufnehmen
CAMMODE_WATER,Unterwasser
CAMMODE_WATER_GUIDE,Unterwasseraufnahmen in
CAMMODE_WATER_GUIDE_2,natürl. Farben mit Gehäuse
CLOCKMENU_APR,APR
CLOCKMENU_AUG,AUG
CLOCKMENU_DEC,DEZ
CLOCKMENU_DMY,T-M-J
CLOCKMENU_FEB,FEB
CLOCKMENU_JAN,JAN
CLOCKMENU_JUL,JUL
CLOCKMENU_JUN,JUN
CLOCKMENU_MAR,MÄR
CLOCKMENU_MAY,MAI
CLOCKMENU_MDY,M-T-J
CLOCKMENU_NOV,NOV
CLOCKMENU_OCT,OKT
CLOCKMENU_SEP,SEP
CLOCKMENU_UNKNOWN,---
CLOCKMENU_YMD,J-M-T
COM_AUTO,Auto
COM_BACK,Zurück
COM_CANCEL,Abbrechen
COM_CLEAR,Entfernen
COM_CLEARALL,Alle löschen
COM_CONTINUE,Fortsetzen
COM_CREATED,Datum
COM_ENTRY,Hinzufügen
COM_EXIT,Beenden
COM_FAST,Schnell
COM_HIGH,Hoch
COM_INTERNALMEMORY,Interner Speicher
COM_LOW,Niedrig
COM_MED,Mittel
COM_MIN,Min
COM_MOVIEREC,AUFN
COM_MOVIESTBY,Bereitschft
COM_MS,Memory Stick
COM_MS_AND_INTERNALMEMORY,Memory Stick + Interner Speicher
COM_NOOFFILES,Dateien
COM_NORMAL,Normal
COM_OFF,Aus
COM_OK,OK
COM_ON,Ein
COM_PREVIEW,Vorschau
COM_REMAIN,Restl. Aufnahmen
COM_SAVE,Speichern
COM_SLOW,Langsam
COM_STANDARD,Standard
COM_STANDARD2,Standard
COM_START,Starten
COM_USBMODE,USB-Mode
COM_VOLUME,VOL.
COU_640FINE,640(Fein) ist nicht verfügbar
COU_640FINE_2,
COU_AUDIOPLUGIN,Für Audioausgabe einen
COU_AUDIOPLUGIN_2,Audiostecker anschließen
COU_BATTERY_HEATED,Kamera wird zu heiß
COU_BATTERY_HEATED_2,Abkühlen lassen
COU_BATTERY_INFOLITHIUM,Nur für "InfoLITHIUM"-Akku
COU_BATTERY_INFOLITHIUM_2,
COU_BATTERY_INVALID,Nur kompatible Batterie benutzen
COU_BATTERY_INVALID_2,
COU_BGM_ERROR,Musikfehler
COU_BGM_ERROR_2,
COU_BGM_FORMATERROR,Musikspeicher-Formatierfehler
COU_BGM_FORMATERROR_2,
COU_BURST_INVALID,Burst ist ungültig
COU_BURST_INVALID_2,
COU_CANNOTACCESS_MS,Kein Memory Stick-Zugriff
COU_CANNOTACCESS_MS_2,Zugriff verweigert
COU_CANNOTCREATE_FOLDERS,Keine weiteren Ordner möglich
COU_CANNOTCREATE_FOLDERS_2,
COU_DATA_ERROR,Bildverwaltungsdateifehler
COU_DATA_ERROR_2,
COU_ERROR10,Fehler10
COU_ERROR20,Fehler20
COU_ERROR30,Fehler30
COU_ERROR40,Fehler40
COU_ERROR50,Fehler50
COU_EXCEEDED_LIMIT,Max. Bilder ausgewählt
COU_EXCEEDED_LIMIT_2,
COU_FILEERROR,Dateifehler
COU_FILEERROR_2,
COU_FILEPROTECT,Datei schützen
COU_FILEPROTECT_2,
COU_FLASHSETTING_INVALID,Blitzeinstellungen sind nicht
COU_FLASHSETTING_INVALID_2,veränderbar
COU_FOLDER_ERROR,Ordnerfehler
COU_FOLDER_ERROR_2,
COU_FORMATERROR_INTERNALMEMORY,Internspeicher-
COU_FORMATERROR_INTERNALMEMORY_2,Formatierfehler
COU_FORMATERROR_MS,Memory Stick- Formatierfehler
COU_FORMATERROR_MS_2,
COU_IMAGESIZEOVER,Bildgröße zu groß
COU_IMAGESIZEOVER_2,
COU_INKERROR,Tintenversorgungsfehler
COU_INKERROR_2,
COU_INVALID_FILE,Ungültige Datei
COU_INVALID_FILE_2,
COU_INVALID_FOLDER,Vorgang ist mit Ordneransicht
COU_INVALID_FOLDER_2,nicht verfügbar
COU_INVALID_MS,Bildverwaltungsdatei nicht auf
COU_INVALID_MS_2,diesem Memory Stick speicherbar
COU_INVALID_OPERATION,Unzulässige Bedienung
COU_INVALID_OPERATION_HDOUT,Vorgang ist während HD(1080i)-
COU_INVALID_OPERATION_HDOUT_2,Ausgabe nicht ausführbar
COU_INVALID_OPERATION_MOVIEFILE,Vorgang ist für Filmdateien nicht
COU_INVALID_OPERATION_MOVIEFILE_2,ausführbar
COU_INVALID_OPERATION_NGFILE,Vorgang ist für nicht unterstützte
COU_INVALID_OPERATION_NGFILE_2,Dateien nicht ausführbar
COU_INVALID_OPERATION_PICTBRIDGE,Vorgang ist mit PictBridge-
COU_INVALID_OPERATION_PICTBRIDGE_2,Verbindung nicht ausführbar
COU_INVALID_OPERATION_REMOTE,Vorgang ist mit Fernbedienung
COU_INVALID_OPERATION_REMOTE_2,nicht ausführbar
COU_INVALID_OPERATION_TVOUT,Vorgang ist während TV-Ausgabe
COU_INVALID_OPERATION_TVOUT_2,nicht ausführbar
COU_LENSCAPOFF,Objektivdeckel abnehmen, und
COU_LENSCAPOFF_2,Kamera aus- und einschalten
COU_LENSCOVER_OPEN,Objektivschieber zum Aufnehmen
COU_LENSCOVER_OPEN_2,öffnen
COU_LOWINK,Wenig Tinte
COU_LOWINK_2,
COU_MACRO_INVALID,Makro ist ungültig
COU_MACRO_INVALID_2,
COU_MEDIAERROR_INTERNALMEMORY,Fehler des internen Speichers
COU_MEDIAERROR_INTERNALMEMORY_2,
COU_METERING_INVALID,Messmodus-Operationen
COU_METERING_INVALID_2,sind nicht verfügbar
COU_MSR_NOTUSEFUNCTION,Funktion wird mit diesem
COU_MSR_NOTUSEFUNCTION_2,Memory Stick nicht unterstützt
COU_MS_ERROR,Memory Stick wieder einsetzen
COU_MS_ERROR_2,
COU_MS_LOCKED,Memory Stick gesperrt
COU_MS_LOCKED_2,
COU_MS_TYPEERROR,Memory Stick-Typenfehler
COU_MS_TYPEERROR_2,
COU_NOBATTERY,Akku zu schwach
COU_NOIMAGE,Keine Bilder
COU_NOIMAGE_2,
COU_NOIMAGE_PLAY,Einige Bilder wurden nicht kopiert.
COU_NOIMAGE_PLAY_2,Nicht erkennbares Format.
COU_NOINK,Keine Tinte
COU_NOINK_2,
COU_NOMS,Kein Memory Stick
COU_NOMS_2,
COU_NOPAPER,Kein Papier
COU_NOPAPER_2,
COU_NOSOFTWAREFILE,Keine Softwaredatei
COU_NOSOFTWAREFILE_2,
COU_NOSPACE_INTERNALMEMORY,Kein Platz im internen speicher
COU_NOSPACE_INTERNALMEMORY_2,
COU_NOSPACE_MS,Kein Platz auf dem
COU_NOSPACE_MS_2,Memory Stick
COU_NOT_SELECTED_FAV,Keine Favoriten ausgewählt
COU_NOT_SELECTED_FAV_2,
COU_NOT_SELECTED_IMAGES,Kein Bild ausgewählt
COU_NOT_SELECTED_IMAGES_2,
COU_NOT_SELECTED_SHARE,Keine Freigabe ausgewählt
COU_NOT_SELECTED_SHARE_2,
COU_PAPERERROR,Papierfehler
COU_PAPERERROR_2,
COU_PASSLOCK_CODE_MISS,Falscher Rückstellungscode
COU_PASSLOCK_CODE_MISS_2,
COU_PASSLOCK_PASS_MISS,Falsches Passwort
COU_PASSLOCK_PASS_MISS_2,
COU_POWEROFFON,Kamera aus-/einschalten
COU_POWEROFFON_2,
COU_PRINTERBUSY,Drucker belegt
COU_PRINTERBUSY_2,
COU_PRINTERERROR,Druckerfehler
COU_PRINTERERROR_2,
COU_READONLYMEMORY,Nur-Lese-Speicher
COU_READONLYMEMORY_2,
COU_READONLY_FOLDER,Nur-Lese-Ordner
COU_READONLY_FOLDER_2,
COU_REDEYE_DETECTED,Keine roten Augen erkannt
COU_REDEYE_DETECTED_2,
COU_SCRNTOUCH_INVALID,Touch Screen ist in diesem
COU_SCRNTOUCH_INVALID_2,Bereich deaktiviert
COU_SELFTIMER_INVALID,Selbstauslöser ist ungültig
COU_SELFTIMER_INVALID_2,
COU_SMILESHUTTER_AUTOONLY,Lächel-Auslöser nur verfügbar,
COU_SMILESHUTTER_AUTOONLY_2,wenn AUFN-Modus auf "Auto" ist
COU_SYSTEMERROR,Systemfehler
COU_SYSTEMERROR_2,
COU_TARGET_DETECTED,Gesicht für Retuschierung nicht
COU_TARGET_DETECTED_2,erkennbar
COU_TARGET_NOIMAGE,Keine Standbilder
COU_TARGET_NOIMAGE_2,
COU_ZOOM_INVALID,Zoom deaktiviert
COU_ZOOM_INVALID_2,
DUMMY,
GUIDE_BUTTON,Zu benutzende Taste berühren
GUIDE_CENTER,Zentrierungspunkt berühren
GUIDE_CHANGEFOCUS,Fokuspunkt berühren
GUIDE_CHOOSEFOCUS,Fokuspunkt auswählen
GUIDE_DEMO_BACKLIGHT,Gegenlicht erkannt
