CAMMENU_0EV,0EV
CAMMODE_TWILIGHTPORTRAIT_GUIDE_2,暗い背景を撮影
CAMMODE_TWILIGHTTRIPOD_GUIDE,三脚を使用して
CAMMODE_TWILIGHTTRIPOD_GUIDE_2,夜景をきれいに撮影
CAMMODE_WATER,水中
CAMMODE_WATER_GUIDE,ハウジングを装着して
CAMMODE_WATER_GUIDE_2,水中を自然に撮影
CLOCKMENU_APR,APR
CLOCKMENU_AUG,AUG
CLOCKMENU_DEC,DEC
CLOCKMENU_DMY,日-月-年
CLOCKMENU_FEB,FEB
CLOCKMENU_JAN,JAN
CLOCKMENU_JUL,JUL
CLOCKMENU_JUN,JUN
CLOCKMENU_MAR,MAR
CLOCKMENU_MAY,MAY
CLOCKMENU_MDY,月-日-年
CLOCKMENU_NOV,NOV
CLOCKMENU_OCT,OCT
CLOCKMENU_SEP,SEP
CLOCKMENU_UNKNOWN,---
CLOCKMENU_YMD,年-月-日
COM_AUTO,オート
COM_BACK,戻る
COM_CANCEL,キャンセル
COM_CLEAR,解除
COM_CLEARALL,オールクリア
COM_CONTINUE,続行
COM_CREATED,作成日時
COM_ENTRY,登録
COM_EXIT,終了
COM_FAST,速い
COM_HIGH,高
COM_INTERNALMEMORY,内蔵メモリー
COM_LOW,低
COM_MED,中
COM_MIN,分
COM_MOVIEREC,録画
COM_MOVIESTBY,スタンバイ
COM_MS,メモリースティック
COM_MS_AND_INTERNALMEMORY,メモリースティック ＋ 内蔵メモリー
COM_NOOFFILES,ファイル数
COM_NORMAL,標準
COM_OFF,切
COM_OK,実行
COM_ON,入
COM_PREVIEW,確認
COM_REMAIN,残り枚数
COM_SAVE,保存
COM_SLOW,遅い
COM_STANDARD,スタンダード
COM_STANDARD2,標準
COM_START,実行
COM_USBMODE,USBモード
COM_VOLUME,音量
COU_640FINE,640(ファイン)に対応していません
COU_640FINE_2,
COU_AUDIOPLUGIN,音声を出力するには音声用の
COU_AUDIOPLUGIN_2,プラグも接続してください
COU_BATTERY_HEATED,しばらく使用できません カメラの
COU_BATTERY_HEATED_2,温度が下がるまでお待ちください
COU_BATTERY_INFOLITHIUM,"インフォリチウム"バッテリーを
COU_BATTERY_INFOLITHIUM_2,使ってください
COU_BATTERY_INVALID,このバッテリーは使えません
COU_BATTERY_INVALID_2,
COU_BGM_ERROR,BGMエラー
COU_BGM_ERROR_2,
COU_BGM_FORMATERROR,BGMフォーマットエラー
COU_BGM_FORMATERROR_2,
COU_BURST_INVALID,連写は無効です
COU_BURST_INVALID_2,
COU_CANNOTACCESS_MS,アクセス禁止の
COU_CANNOTACCESS_MS_2,メモリースティックです
COU_CANNOTCREATE_FOLDERS,これ以上フォルダ作成できません
COU_CANNOTCREATE_FOLDERS_2,
COU_DATA_ERROR,管理ファイルエラー
COU_DATA_ERROR_2,
COU_ERROR10,エラー10
COU_ERROR20,エラー20
COU_ERROR30,エラー30
COU_ERROR40,エラー40
COU_ERROR50,エラー50
COU_EXCEEDED_LIMIT,制限枚数を超えています
COU_EXCEEDED_LIMIT_2,
COU_FILEERROR,ファイルエラー
COU_FILEERROR_2,
COU_FILEPROTECT,ファイルがプロテクトされています
COU_FILEPROTECT_2,
COU_FLASHSETTING_INVALID,フラッシュの操作は無効です
COU_FLASHSETTING_INVALID_2,
COU_FOLDER_ERROR,フォルダエラー
COU_FOLDER_ERROR_2,
COU_FORMATERROR_INTERNALMEMORY,内蔵メモリー
COU_FORMATERROR_INTERNALMEMORY_2,フォーマットエラー
COU_FORMATERROR_MS,メモリースティック
COU_FORMATERROR_MS_2,フォーマットエラー
COU_IMAGESIZEOVER,画像サイズオーバーです
COU_IMAGESIZEOVER_2,
COU_INKERROR,インクエラー
COU_INKERROR_2,
COU_INVALID_FILE,ファイルが使用できません
COU_INVALID_FILE_2,
COU_INVALID_FOLDER,フォルダビューでは
COU_INVALID_FOLDER_2,この操作を実行できません
COU_INVALID_MS,このメモリースティックには
COU_INVALID_MS_2,管理ファイルを保存できません
COU_INVALID_OPERATION,無効な操作です
COU_INVALID_OPERATION_HDOUT,HD(D3)出力中は
COU_INVALID_OPERATION_HDOUT_2,この操作を実行できません
COU_INVALID_OPERATION_MOVIEFILE,動画ファイルでは
COU_INVALID_OPERATION_MOVIEFILE_2,この操作を実行できません
COU_INVALID_OPERATION_NGFILE,非対応ファイルでは
COU_INVALID_OPERATION_NGFILE_2,この操作を実行できません
COU_INVALID_OPERATION_PICTBRIDGE,PictBridge接続中は
COU_INVALID_OPERATION_PICTBRIDGE_2,この操作を実行できません
COU_INVALID_OPERATION_REMOTE,リモコンでは
COU_INVALID_OPERATION_REMOTE_2,この操作を実行できません
COU_INVALID_OPERATION_TVOUT,テレビ出力中は
COU_INVALID_OPERATION_TVOUT_2,この操作を実行できません
COU_LENSCAPOFF,レンズキャップを外して
COU_LENSCAPOFF_2,電源を入れ直してください
COU_LENSCOVER_OPEN,レンズカバーを開けると
COU_LENSCOVER_OPEN_2,撮影できます
COU_LOWINK,インクが少なくなりました
COU_LOWINK_2,
COU_MACRO_INVALID,マクロは無効です
COU_MACRO_INVALID_2,
COU_MEDIAERROR_INTERNALMEMORY,内蔵メモリーエラー
COU_MEDIAERROR_INTERNALMEMORY_2,
COU_METERING_INVALID,測光モードの操作は無効です
COU_METERING_INVALID_2,
COU_MSR_NOTUSEFUNCTION,このメモリースティックでは
COU_MSR_NOTUSEFUNCTION_2,使えない機能です
COU_MS_ERROR,メモリースティックを
COU_MS_ERROR_2,入れ直してください
COU_MS_LOCKED,メモリースティックが
COU_MS_LOCKED_2,ロックされています
COU_MS_TYPEERROR,非対応のメモリースティックです
COU_MS_TYPEERROR_2,
COU_NOBATTERY,電池残量不十分です
COU_NOIMAGE,画像がありません
COU_NOIMAGE_2,
COU_NOIMAGE_PLAY,実行できない画像がありました
COU_NOIMAGE_PLAY_2,
COU_NOINK,インクがなくなりました
COU_NOINK_2,
COU_NOMS,メモリースティックがありません
COU_NOMS_2,
COU_NOPAPER,用紙がなくなりました
COU_NOPAPER_2,
COU_NOSOFTWAREFILE,ファイルが見つかりません
COU_NOSOFTWAREFILE_2,
COU_NOSPACE_INTERNALMEMORY,内蔵メモリーの
COU_NOSPACE_INTERNALMEMORY_2,残量がありません
COU_NOSPACE_MS,メモリースティックの
COU_NOSPACE_MS_2,残量がありません
COU_NOT_SELECTED_FAV,お気に入りが選択されていません
COU_NOT_SELECTED_FAV_2,
COU_NOT_SELECTED_IMAGES,画像が選択されていません
COU_NOT_SELECTED_IMAGES_2,
COU_NOT_SELECTED_SHARE,シェアマークが選択されていません
COU_NOT_SELECTED_SHARE_2,
COU_PAPERERROR,用紙エラー
COU_PAPERERROR_2,
COU_PASSLOCK_CODE_MISS,解除コードが違います
COU_PASSLOCK_CODE_MISS_2,
COU_PASSLOCK_PASS_MISS,パスワードが違います
COU_PASSLOCK_PASS_MISS_2,
COU_POWEROFFON,電源を入れ直してください
COU_POWEROFFON_2,
COU_PRINTERBUSY,プリンタービジー
COU_PRINTERBUSY_2,
COU_PRINTERERROR,プリンターエラー
COU_PRINTERERROR_2,
COU_READONLYMEMORY,読み出し専用の
COU_READONLYMEMORY_2,メモリースティックです
COU_READONLY_FOLDER,読み出し専用フォルダです
COU_READONLY_FOLDER_2,
COU_REDEYE_DETECTED,赤目を検出できませんでした
COU_REDEYE_DETECTED_2,
COU_SCRNTOUCH_INVALID,画面タッチ操作は無効です
COU_SCRNTOUCH_INVALID_2,
COU_SELFTIMER_INVALID,セルフタイマーは無効です
COU_SELFTIMER_INVALID_2,
COU_SMILESHUTTER_AUTOONLY,スマイルシャッターはオート撮影
COU_SMILESHUTTER_AUTOONLY_2,モードでのみ実行できます
COU_SYSTEMERROR,システムエラー
COU_SYSTEMERROR_2,
COU_TARGET_DETECTED,対象を検出できませんでした
COU_TARGET_DETECTED_2,
COU_TARGET_NOIMAGE,対象画像がありません
COU_TARGET_NOIMAGE_2,
COU_ZOOM_INVALID,ズームは無効です
COU_ZOOM_INVALID_2,
DUMMY,
GUIDE_BUTTON,操作したいボタンをタッチします
GUIDE_CENTER,中心にしたい場所をタッチします
GUIDE_CHANGEFOCUS,タッチで、ピント位置変更可能
GUIDE_CHOOSEFOCUS,ピント位置をタッチして指定
GUIDE_DEMO_BACKLIGHT,逆光を認識しました
GUIDE_DEMO_BACKLIGHTPORTRAIT,逆光と人物を認識しました
GUIDE_DEMO_LANDSCAPE,風景を認識しました
GUIDE_DEMO_MACRO,近接する被写体を認識しました
GUIDE_DEMO_PORTRAIT,人物を認識 目つぶり軽減撮影
GUIDE_DEMO_TRIPOD,夜景と三脚使用を認識しました
GUIDE_DEMO_TWILIGHT,夜景を認識しました
GUIDE_DEMO_TWILIGHTPORTRAIT,夜景と人物を認識しました
GUIDE_EFFECTLEVEL,効果の強さを指定します
GUIDE_EXIT_TOUCH,画面をタッチすると終了します
GUIDE_LIGHTBEAM_LEVEL,光の長さを指定します
GUIDE_RANGE,効果の範囲を指定します
GUIDE_RESIZE,リサイズ処理が終了しました
GUIDE_RETOUCH_COMPLETE,加工処理が終了しました
GUIDE_RETRO_LIGHT,明るさの範囲を指定します
GUIDE_ROTATEIMG,回転したい画像をタッチします
GUIDE_SAVESIZE,保存するサイズを指定します
GUIDE_SELECTFACE,タッチで、撮りたい顔を指定可能
GUIDE_SELECTFAV,お気に入りをタッチします
GUIDE_SMILEDEMO_START,スマイルマークを押してください
GUIDE_SMILESHUTTER_EXIT,スマイルマークをタッチして終了
GUIDE_STARTIMG,スライドショー開始画像をタッチ
GUIDE_TOUCHFAV,お気に入りをタッチします
GUIDE_TOUCHIMG,画像をタッチします
GUIDE_ZOOMIN_TOUCH,ズームしたい場所をタッチします
GUIDE_ZOOMIN_TOUCHED,タッチした場所にズームします
HOME,HOME
HOME_CAM,撮影
HOME_CAM_GUIDE2,静止画や動画を撮影します
HOME_CAM_GUIDE2_2,
HOME_COMMUNICATION,コミュニケーション
HOME_ETC_BGMTOOL,BGMツール
